time,vehicle-id,x,y,distance,lane-ID
472,23,-14.659052 ,7.717219 ,19.383441 ,1
473,23,-13.022363 ,7.718474 ,21.016744 ,1
474,23,-11.380930 ,7.722586 ,22.655112 ,1
475,23,-9.841927 ,7.627363 ,24.197038 ,1
476,23,-8.584860 ,7.529195 ,25.457663 ,1
477,23,-7.355530 ,7.446110 ,26.689742 ,2
478,23,-5.879602 ,7.369325 ,28.128363 ,2
479,23,-4.254469 ,7.281137 ,29.751207 ,2
480,23,-2.811420 ,7.238380 ,31.193226 ,2
481,23,-1.548751 ,7.113774 ,32.453887 ,2
482,23,-0.237959 ,6.929749 ,33.762823 ,2
483,23,1.178710 ,6.911805 ,35.179348 ,2
484,23,2.505286 ,6.955274 ,36.506178 ,2
485,23,3.775421 ,6.864851 ,37.775781 ,2
486,23,5.179077 ,6.692219 ,39.179077 ,2
487,23,6.673807 ,6.543244 ,40.674109 ,2
488,23,8.053120 ,6.347869 ,42.054594 ,2
489,23,9.268514 ,6.328377 ,43.270110 ,2
490,23,10.437211 ,6.470164 ,44.437806 ,2
491,23,11.697082 ,6.549568 ,45.697330 ,2
492,23,13.084506 ,6.486478 ,47.084990 ,2
493,23,14.573975 ,6.426171 ,48.574746 ,2
494,23,16.094451 ,6.297079 ,50.096071 ,2
495,23,17.537516 ,6.192969 ,51.540010 ,2
496,23,18.853737 ,6.201349 ,52.856089 ,2
497,23,19.945146 ,6.201349 ,53.947450 ,2
478,24,-23.547551 ,6.714630 ,10.452459 ,2
479,24,-22.086434 ,6.729934 ,11.913604 ,2
480,24,-20.634530 ,6.748751 ,13.365559 ,2
481,24,-19.196103 ,6.763937 ,14.804035 ,2
482,24,-17.809601 ,6.789708 ,16.190648 ,2
483,24,-16.546065 ,6.783197 ,17.454134 ,2
484,24,-15.433481 ,6.768974 ,18.566647 ,2
485,24,-14.424552 ,6.757875 ,19.575534 ,2
486,24,-13.408767 ,6.725363 ,20.591249 ,2
487,24,-12.255680 ,6.679273 ,21.744329 ,2
488,24,-10.962549 ,6.647309 ,23.037511 ,2
489,24,-9.601289 ,6.622485 ,24.398835 ,2
490,24,-8.235523 ,6.605525 ,25.764650 ,2
491,24,-6.860070 ,6.588648 ,27.140159 ,2
492,24,-5.458719 ,6.570493 ,28.541575 ,2
493,24,-4.103689 ,6.551696 ,29.896679 ,2
494,24,-2.848413 ,6.540092 ,31.151998 ,2
495,24,-1.651593 ,6.520321 ,32.348906 ,2
496,24,-0.500080 ,6.493379 ,33.500557 ,2
497,24,0.645924 ,6.484063 ,34.646597 ,2
498,24,1.796925 ,6.461351 ,35.797721 ,2
499,24,2.973015 ,6.433297 ,36.973976 ,2
500,24,4.214984 ,6.396455 ,38.216190 ,2
501,24,5.540934 ,6.373860 ,39.542279 ,2
502,24,6.905519 ,6.366138 ,40.906881 ,2
503,24,8.247602 ,6.369667 ,42.248893 ,2
504,24,9.579632 ,6.362774 ,43.580936 ,2
505,24,10.892096 ,6.343576 ,44.893511 ,2
506,24,12.122965 ,6.315830 ,46.124565 ,2
507,24,13.288931 ,6.286537 ,47.290739 ,2
508,24,14.478890 ,6.265733 ,48.480835 ,2
509,24,15.767248 ,6.238905 ,49.769384 ,2
510,24,17.028188 ,6.227741 ,51.030373 ,2
511,24,18.146065 ,6.228573 ,52.148196 ,2
512,24,19.166556 ,6.237738 ,53.168565 ,2
508,27,-21.314496 ,7.312393 ,12.700277 ,2
509,27,-19.949841 ,7.278629 ,14.062069 ,2
510,27,-18.528274 ,7.250579 ,15.481519 ,2
511,27,-17.112256 ,7.216699 ,16.895646 ,2
512,27,-15.745226 ,7.192276 ,18.261410 ,2
513,27,-14.378680 ,7.126919 ,19.625964 ,2
514,27,-12.699245 ,7.082319 ,21.304186 ,2
515,27,-11.028912 ,7.036102 ,22.973547 ,2
516,27,-9.393666 ,6.976208 ,24.607885 ,2
517,27,-7.782453 ,6.919205 ,26.218464 ,2
518,27,-6.171082 ,6.873024 ,27.829456 ,2
519,27,-4.542287 ,6.808618 ,29.457913 ,2
520,27,-3.036258 ,6.767833 ,30.963817 ,2
521,27,-1.716035 ,6.794251 ,32.284103 ,2
522,27,-0.404425 ,6.812993 ,33.595765 ,2
523,27,0.884238 ,6.719937 ,34.884244 ,2
524,27,2.134953 ,6.564811 ,36.135205 ,2
525,27,3.499079 ,6.472830 ,37.499767 ,2
526,27,5.090696 ,6.449545 ,39.091498 ,2
527,27,6.700973 ,6.426034 ,40.701895 ,2
528,27,8.298619 ,6.386450 ,42.299782 ,2
529,27,9.875741 ,6.364018 ,43.877028 ,2
530,27,11.439304 ,6.319282 ,45.440899 ,2
531,27,13.009718 ,6.239097 ,47.011977 ,2
532,27,14.357633 ,6.168901 ,48.360549 ,2
533,27,15.708932 ,6.139206 ,49.712095 ,2
534,27,17.198540 ,6.099623 ,51.202060 ,2
535,27,18.684053 ,6.035591 ,52.688243 ,2
536,27,19.832849 ,6.011775 ,53.837248 ,2
531,28,-22.732207 ,7.571905 ,11.357931 ,1
532,28,-21.242503 ,7.520015 ,12.843056 ,1
533,28,-19.776201 ,7.466002 ,14.306278 ,2
534,28,-18.529603 ,7.416409 ,15.551236 ,2
535,28,-17.348489 ,7.205624 ,16.659186 ,2
536,28,-16.085925 ,7.067381 ,17.917842 ,2
537,28,-14.696224 ,7.069933 ,19.307320 ,2
538,28,-13.236815 ,7.145154 ,20.767956 ,2
539,28,-11.701143 ,7.060081 ,22.301765 ,2
540,28,-10.149356 ,7.017074 ,23.852751 ,2
541,28,-8.589730 ,7.006562 ,25.412119 ,2
542,28,-7.033943 ,6.925334 ,26.966998 ,2
543,28,-5.483456 ,6.800748 ,28.516722 ,2
544,28,-3.927344 ,6.728480 ,30.072669 ,2
545,28,-2.591576 ,6.718496 ,31.408430 ,2
546,28,-1.369687 ,6.620886 ,32.630409 ,2
547,28,-0.051212 ,6.486779 ,33.949458 ,2
548,28,1.280924 ,6.369907 ,35.282468 ,2
549,28,2.464803 ,6.321278 ,36.466770 ,2
550,28,3.858681 ,6.396248 ,37.859900 ,2
551,28,5.406216 ,6.451764 ,39.406998 ,2
552,28,6.855161 ,6.394450 ,40.856304 ,2
553,28,8.239620 ,6.260793 ,42.241903 ,2
554,28,9.759481 ,6.209525 ,43.762229 ,2
555,28,11.272574 ,6.149643 ,45.275919 ,2
556,28,12.779071 ,6.098039 ,46.782944 ,2
557,28,14.290277 ,6.065515 ,48.294446 ,2
558,28,15.754236 ,6.041378 ,49.758595 ,2
559,28,17.072928 ,6.018112 ,51.077480 ,2
560,28,18.206060 ,5.993010 ,52.244088 ,3
561,28,19.361638 ,5.959228 ,53.397594 ,3
586,29,-33.335840 ,5.760871 ,1.881960 ,3
587,29,-32.432359 ,5.699991 ,2.312459 ,3
588,29,-31.788203 ,5.656264 ,2.763197 ,3
589,29,-31.391459 ,5.623244 ,3.072362 ,3
590,29,-31.165186 ,5.599781 ,3.255068 ,3
591,29,-30.986363 ,5.580515 ,3.402945 ,3
592,29,-30.807539 ,5.561249 ,3.553774 ,3
593,29,-30.628715 ,5.541984 ,3.707192 ,3
594,29,-30.449892 ,5.522718 ,3.862893 ,3
595,29,-30.271068 ,5.503452 ,4.020610 ,3
596,29,-30.092244 ,5.484187 ,4.180115 ,3
597,29,-29.913421 ,5.464921 ,4.341212 ,3
598,29,-29.734597 ,5.445655 ,4.503730 ,3
599,29,-29.555774 ,5.426390 ,4.667519 ,3
600,29,-29.376950 ,5.407124 ,4.832452 ,3
601,29,-29.198126 ,5.387858 ,4.998414 ,3
602,29,-29.019303 ,5.368593 ,5.165307 ,3
603,29,-28.840479 ,5.349327 ,5.333042 ,3
604,29,-28.661655 ,5.330061 ,5.501544 ,3
605,29,-28.482832 ,5.310796 ,5.670743 ,3
606,29,-28.304008 ,5.291530 ,5.840580 ,3
607,29,-28.125184 ,5.272264 ,6.010999 ,3
608,29,-27.946361 ,5.252999 ,6.181954 ,3
609,29,-27.767537 ,5.233733 ,6.353400 ,3
610,29,-27.588713 ,5.214467 ,6.525299 ,3
611,29,-27.409890 ,5.195202 ,6.697616 ,3
612,29,-27.231066 ,5.175936 ,6.870319 ,3
613,29,-27.052243 ,5.156670 ,7.043381 ,3
614,29,-26.873419 ,5.137405 ,7.216775 ,3
615,29,-26.694595 ,5.118139 ,7.390479 ,3
616,29,-26.515772 ,5.098873 ,7.564469 ,3
617,29,-26.336948 ,5.079607 ,7.738728 ,3
618,29,-26.091529 ,5.059063 ,7.979068 ,3
619,29,-25.642850 ,5.038750 ,8.421458 ,3
620,29,-24.942466 ,5.017147 ,9.114467 ,3
621,29,-23.959534 ,4.973226 ,10.087523 ,3
622,29,-22.678877 ,4.913227 ,11.357896 ,3
623,29,-21.212236 ,4.867371 ,12.817147 ,3
624,29,-19.721890 ,4.815364 ,14.301372 ,3
625,29,-18.249934 ,4.751590 ,15.767989 ,3
626,29,-16.863573 ,4.707078 ,17.151009 ,3
627,29,-15.618775 ,4.666303 ,18.393297 ,3
628,29,-14.426189 ,4.617489 ,19.583548 ,3
629,29,-13.227841 ,4.581211 ,20.780288 ,3
630,29,-11.999456 ,4.553563 ,22.007507 ,3
631,29,-10.693683 ,4.525330 ,23.312237 ,3
632,29,-9.294123 ,4.503750 ,24.711012 ,3
633,29,-7.866675 ,4.468933 ,26.137532 ,3
634,29,-6.427125 ,4.428686 ,27.576208 ,3
635,29,-5.011376 ,4.394784 ,28.991312 ,3
636,29,-3.676836 ,4.362557 ,30.325331 ,3
637,29,-2.396676 ,4.329136 ,31.605037 ,3
638,29,-1.161955 ,4.299852 ,32.839414 ,3
639,29,-0.001510 ,4.273283 ,33.999589 ,3
640,29,1.151461 ,4.246917 ,35.152329 ,3
641,29,2.362206 ,4.224657 ,36.362900 ,3
642,29,3.603433 ,4.211833 ,37.604029 ,3
643,29,4.881380 ,4.213105 ,38.881964 ,3
644,29,6.225719 ,4.222445 ,40.226334 ,3
645,29,7.592716 ,4.237195 ,41.593392 ,3
646,29,8.921199 ,4.251951 ,42.921938 ,3
647,29,10.136624 ,4.263199 ,44.137409 ,3
648,29,11.244075 ,4.267541 ,45.244866 ,3
649,29,12.328675 ,4.271255 ,46.329469 ,3
650,29,13.456555 ,4.279620 ,47.457379 ,3
651,29,14.644049 ,4.294334 ,48.644940 ,3
652,29,15.900631 ,4.312650 ,49.901610 ,3
653,29,17.188554 ,4.330731 ,51.189622 ,3
654,29,18.423245 ,4.342963 ,52.424366 ,3
655,29,19.590715 ,4.347253 ,53.591840 ,3
591,30,-24.857963 ,5.403774 ,9.249185 ,3
592,30,-23.406606 ,5.356418 ,10.679882 ,3
593,30,-21.969040 ,5.307460 ,12.101795 ,3
594,30,-20.627492 ,5.256556 ,13.431415 ,3
595,30,-19.409817 ,5.201351 ,14.639559 ,3
596,30,-18.285324 ,5.142858 ,15.756178 ,3
597,30,-17.127131 ,5.085378 ,16.907743 ,3
598,30,-15.880277 ,5.032446 ,18.149113 ,3
599,30,-14.540667 ,4.982959 ,19.484144 ,3
600,30,-13.150725 ,4.946912 ,20.870767 ,3
601,30,-11.720481 ,4.914184 ,22.298267 ,3
602,30,-10.271626 ,4.857400 ,23.743860 ,3
603,30,-8.805667 ,4.798639 ,25.206988 ,3
604,30,-7.348598 ,4.738375 ,26.661628 ,3
605,30,-5.895692 ,4.690729 ,28.112795 ,3
606,30,-4.472703 ,4.644149 ,29.534322 ,3
607,30,-3.140926 ,4.584503 ,30.864609 ,3
608,30,-1.890545 ,4.553927 ,32.114232 ,3
609,30,-0.688932 ,4.562199 ,33.315812 ,3
610,30,0.471421 ,4.534946 ,34.475571 ,3
611,30,1.652598 ,4.484129 ,35.655885 ,3
612,30,2.875753 ,4.398556 ,36.877907 ,3
613,30,4.164154 ,4.342894 ,38.165695 ,3
614,30,5.537446 ,4.336343 ,39.538876 ,3
615,30,6.941062 ,4.336702 ,40.942446 ,3
616,30,8.327597 ,4.331210 ,42.328893 ,3
617,30,9.711036 ,4.314844 ,43.712170 ,3
618,30,11.095546 ,4.300756 ,45.096549 ,3
619,30,12.166262 ,4.383679 ,46.167857 ,3
620,30,12.756538 ,4.632161 ,46.760811 ,3
621,30,13.517728 ,4.802872 ,47.524510 ,3
622,30,14.750798 ,4.768643 ,48.756858 ,3
623,30,16.449134 ,4.537590 ,50.451998 ,3
624,30,18.365248 ,4.537590 ,52.368008 ,3
625,30,19.795789 ,4.537590 ,53.798475 ,3
604,31,-21.546433 ,9.030494 ,12.453605 ,1
605,31,-19.399094 ,8.863673 ,14.601543 ,1
606,31,-17.333777 ,8.677991 ,16.669334 ,1
607,31,-15.344223 ,8.518345 ,18.661994 ,1
608,31,-13.367021 ,8.420730 ,20.641109 ,1
609,31,-11.339560 ,8.337143 ,22.670132 ,1
610,31,-9.404467 ,8.269863 ,24.606368 ,1
611,31,-7.879759 ,8.127708 ,26.134802 ,1
612,31,-6.720352 ,7.975915 ,27.298863 ,1
613,31,-5.294436 ,7.860050 ,28.728190 ,1
614,31,-3.536679 ,7.768643 ,30.488197 ,1
615,31,-1.834939 ,7.661741 ,32.192889 ,1
616,31,-0.271977 ,7.588525 ,33.757544 ,1
617,31,1.216387 ,7.537270 ,35.246752 ,1
618,31,2.599992 ,7.472453 ,36.631855 ,2
619,31,4.080186 ,7.346439 ,38.085672 ,2
620,31,5.419607 ,7.294280 ,39.424086 ,2
621,31,6.615188 ,7.317520 ,40.619882 ,2
622,31,7.998789 ,7.363635 ,42.004032 ,2
623,31,9.822633 ,7.168700 ,43.825140 ,2
624,31,11.635343 ,6.978188 ,45.636191 ,2
625,31,13.403155 ,6.921236 ,47.403672 ,2
626,31,15.141463 ,6.936982 ,49.142034 ,2
627,31,16.954061 ,7.103311 ,50.955657 ,2
628,31,18.835463 ,7.103311 ,52.837003 ,2
642,32,-32.742759 ,8.408045 ,1.389628 ,1
643,32,-31.005968 ,8.355823 ,3.062546 ,1
644,32,-29.176567 ,8.295252 ,4.874647 ,1
645,32,-27.351011 ,8.228454 ,6.693605 ,1
646,32,-25.541732 ,8.143430 ,8.501530 ,1
647,32,-23.766216 ,8.043793 ,10.278359 ,1
648,32,-22.015422 ,7.922129 ,12.032952 ,1
649,32,-20.275596 ,7.781313 ,13.778406 ,1
650,32,-18.617546 ,7.667171 ,15.440089 ,1
651,32,-17.098868 ,7.589483 ,16.959889 ,1
652,32,-15.654666 ,7.538217 ,18.403481 ,1
653,32,-14.239208 ,7.528133 ,19.815532 ,1
654,32,-12.806764 ,7.534620 ,21.243837 ,1
655,32,-11.254709 ,7.502300 ,22.794547 ,1
656,32,-9.547798 ,7.440456 ,24.501885 ,2
657,32,-7.781159 ,7.364942 ,26.227272 ,2
658,32,-6.062196 ,7.254211 ,27.943300 ,2
659,32,-4.432239 ,7.091669 ,29.570355 ,2
660,32,-2.860703 ,6.874954 ,31.139789 ,2
661,32,-1.348188 ,6.635956 ,32.651875 ,2
662,32,0.079240 ,6.454770 ,34.080123 ,2
663,32,1.495563 ,6.394560 ,35.496877 ,2
664,32,2.959257 ,6.451444 ,36.960093 ,2
665,32,4.442929 ,6.592247 ,38.443080 ,2
666,32,5.969125 ,6.754947 ,39.969163 ,2
667,32,7.561681 ,6.855278 ,41.561971 ,2
668,32,9.166617 ,6.870956 ,43.166956 ,2
669,32,10.758930 ,6.854022 ,44.759195 ,2
670,32,12.333188 ,6.826350 ,46.333360 ,2
671,32,13.867881 ,6.799891 ,47.867985 ,2
672,32,15.384804 ,6.825905 ,49.384965 ,2
673,32,16.862736 ,6.926497 ,50.863241 ,2
674,32,18.164625 ,7.049284 ,52.165794 ,2
675,32,19.304064 ,7.120194 ,53.305720 ,2
630,33,-26.798484 ,4.346427 ,7.209844 ,3
631,33,-25.288547 ,4.362008 ,8.718972 ,3
632,33,-23.786810 ,4.373101 ,10.220002 ,3
633,33,-22.325816 ,4.343334 ,11.679231 ,3
634,33,-20.923925 ,4.291371 ,13.079321 ,3
635,33,-19.582337 ,4.238573 ,14.419637 ,3
636,33,-18.284234 ,4.197161 ,15.717003 ,3
637,33,-16.972823 ,4.163688 ,17.027964 ,3
638,33,-15.619531 ,4.133666 ,18.380955 ,3
639,33,-14.207587 ,4.102273 ,19.792677 ,3
640,33,-12.737133 ,4.064689 ,21.262965 ,3
641,33,-11.252361 ,4.021420 ,22.747649 ,3
642,33,-9.755924 ,3.995032 ,24.244076 ,3
643,33,-8.253542 ,3.987023 ,25.746462 ,3
644,33,-6.776834 ,3.964919 ,27.223188 ,3
645,33,-5.315160 ,3.938908 ,28.684905 ,3
646,33,-3.916009 ,3.887522 ,30.084201 ,3
647,33,-2.655563 ,3.839686 ,31.344847 ,3
648,33,-1.507295 ,3.801348 ,32.493312 ,3
649,33,-0.410638 ,3.746218 ,33.590321 ,3
650,33,0.737634 ,3.692238 ,34.738998 ,3
651,33,1.990367 ,3.669571 ,35.991884 ,3
652,33,3.319089 ,3.682913 ,37.320436 ,3
653,33,4.681241 ,3.721350 ,38.682245 ,3
654,33,6.056203 ,3.746201 ,40.057007 ,3
655,33,7.432536 ,3.748483 ,41.433300 ,3
656,33,8.803759 ,3.752746 ,42.804474 ,3
657,33,10.163767 ,3.753466 ,44.164455 ,3
658,33,11.467651 ,3.760769 ,45.468280 ,3
659,33,12.679019 ,3.756745 ,46.679653 ,3
660,33,13.841167 ,3.746118 ,47.841841 ,3
661,33,15.019924 ,3.754644 ,49.020538 ,3
662,33,16.278268 ,3.786405 ,50.278722 ,3
663,33,17.621461 ,3.823426 ,51.621763 ,3
664,33,18.980337 ,3.840569 ,52.980577 ,3
659,34,-24.929341 ,4.417201 ,9.080249 ,3
660,34,-23.308337 ,4.487775 ,10.702784 ,3
661,34,-21.880786 ,4.570146 ,12.132618 ,3
662,34,-20.729976 ,4.765823 ,13.292103 ,3
663,34,-19.751216 ,4.765823 ,14.269349 ,3
664,34,-18.772455 ,4.765823 ,15.246790 ,3
665,34,-17.793787 ,4.765823 ,16.224298 ,3
666,34,-16.815255 ,4.765823 ,17.201801 ,3
667,34,-15.654678 ,4.765823 ,18.361300 ,3
668,34,-14.099544 ,4.765823 ,19.915186 ,3
669,34,-12.252975 ,4.765823 ,21.760505 ,3
670,34,-10.630997 ,4.765823 ,23.381548 ,3
671,34,-9.035340 ,4.765823 ,24.976404 ,3
672,34,-7.226736 ,4.765823 ,26.784215 ,3
673,34,-5.672856 ,4.765823 ,28.337494 ,3
674,34,-4.142365 ,4.765823 ,29.867455 ,3
675,34,-2.241821 ,4.765823 ,31.767411 ,3
676,34,-0.905458 ,4.765823 ,33.103401 ,3
677,34,-0.642478 ,4.765823 ,33.366312 ,3
678,34,-0.230395 ,4.765823 ,33.778287 ,3
679,34,0.750254 ,4.765823 ,34.758691 ,3
680,34,1.837595 ,4.765823 ,35.845776 ,3
681,34,3.157198 ,4.765823 ,37.165089 ,3
682,34,4.770498 ,4.765823 ,38.778061 ,3
683,34,6.346179 ,4.765823 ,40.353447 ,3
684,34,7.945074 ,4.765823 ,41.952065 ,3
685,34,9.575845 ,4.765823 ,43.582574 ,3
686,34,11.151845 ,4.765823 ,45.158339 ,3
666,35,-14.446275 ,4.146566 ,19.554275 ,3
667,35,-12.972382 ,4.156013 ,21.028196 ,3
668,35,-11.498865 ,4.171930 ,22.501792 ,3
669,35,-10.248103 ,4.177805 ,23.752563 ,3
670,35,-9.250618 ,4.133078 ,24.749740 ,3
671,35,-8.189120 ,4.106129 ,25.811099 ,3
672,35,-6.730695 ,4.386891 ,27.272049 ,3
673,35,-5.014761 ,4.386891 ,28.987821 ,3
674,35,-3.429029 ,4.386891 ,30.573419 ,3
675,35,-2.378948 ,4.386891 ,31.623419 ,3
676,35,-1.593357 ,4.346485 ,32.408495 ,3
677,35,-0.588342 ,4.346485 ,33.413455 ,3
678,35,0.661517 ,4.346485 ,34.663249 ,3
679,35,1.786526 ,4.346485 ,35.788203 ,3
680,35,2.866526 ,4.346485 ,36.868154 ,3
681,35,4.078841 ,4.346485 ,38.080418 ,3
682,35,5.399373 ,4.346485 ,39.400897 ,3
683,35,6.687373 ,4.346485 ,40.688848 ,3
684,35,7.956470 ,4.346485 ,41.957900 ,3
685,35,9.035966 ,4.346485 ,43.037360 ,3
686,35,9.925432 ,4.346485 ,43.926799 ,3
687,35,11.087144 ,4.300433 ,45.088145 ,3
688,35,12.667921 ,4.300433 ,46.668888 ,3
689,35,14.237525 ,4.300433 ,48.238460 ,3
690,35,15.516724 ,4.300433 ,49.517635 ,3
691,35,16.191872 ,4.300433 ,50.192772 ,3
692,35,16.544490 ,4.174528 ,50.544792 ,3
693,35,17.225310 ,4.174528 ,51.225608 ,3
694,35,18.462759 ,4.174528 ,52.463049 ,3
695,35,19.629842 ,4.174528 ,53.630125 ,3
680,36,-22.179125 ,7.464923 ,11.920132 ,2
681,36,-20.362167 ,7.435333 ,13.727297 ,2
682,36,-18.523606 ,7.404029 ,15.558467 ,2
683,36,-16.696140 ,7.401465 ,17.377540 ,2
684,36,-15.038391 ,7.319729 ,18.971734 ,2
685,36,-13.697450 ,7.259187 ,20.310249 ,2
686,36,-12.408445 ,7.179492 ,21.596878 ,2
687,36,-10.968779 ,7.155593 ,23.035726 ,2
688,36,-9.246721 ,7.122927 ,24.756892 ,2
689,36,-7.490061 ,7.087175 ,26.512766 ,2
690,36,-5.713939 ,7.012581 ,28.287788 ,2
691,36,-3.938947 ,6.951575 ,30.062106 ,2
692,36,-2.415753 ,6.854522 ,31.584625 ,2
693,36,-1.033607 ,6.685253 ,32.966396 ,2
694,36,0.346482 ,6.519526 ,34.346956 ,2
695,36,1.775631 ,6.487053 ,35.776264 ,2
696,36,3.198076 ,6.571568 ,37.198298 ,2
697,36,4.805079 ,6.660086 ,38.805099 ,2
698,36,6.527960 ,6.670572 ,40.527971 ,2
699,36,8.222960 ,6.652685 ,42.222987 ,2
700,36,9.820681 ,6.627048 ,43.820742 ,2
701,36,11.287150 ,6.602829 ,45.287254 ,2
702,36,12.687379 ,6.572002 ,46.687555 ,2
703,36,14.210484 ,6.565782 ,48.210671 ,2
704,36,15.885152 ,6.527748 ,49.885449 ,2
705,36,17.422108 ,6.493624 ,51.422522 ,2
706,36,18.754486 ,6.487219 ,52.754915 ,2
710,37,-19.953213 ,8.377401 ,14.060578 ,1
711,37,-18.449773 ,8.234620 ,15.569051 ,1
712,37,-16.946334 ,8.091838 ,17.077830 ,1
713,37,-15.442894 ,7.949056 ,18.586841 ,1
714,37,-13.939455 ,7.806275 ,20.096031 ,1
715,37,-12.375098 ,7.736881 ,21.661761 ,1
716,37,-10.850198 ,7.535928 ,23.196052 ,1
717,37,-9.549755 ,7.357414 ,24.459081 ,2
718,37,-8.469922 ,7.208465 ,25.535141 ,2
719,37,-7.270425 ,7.149982 ,26.733362 ,2
720,37,-5.744801 ,7.022132 ,28.257035 ,2
721,37,-4.057549 ,6.970331 ,29.943671 ,2
722,37,-2.625869 ,6.817188 ,31.374350 ,2
723,37,-1.366246 ,6.695712 ,32.633754 ,2
724,37,-0.002668 ,6.663863 ,33.997351 ,2
725,37,1.267726 ,6.649170 ,35.267762 ,2
726,37,2.412198 ,6.642291 ,36.412243 ,2
727,37,3.728192 ,6.747148 ,37.728222 ,2
728,37,5.477172 ,6.729259 ,39.477183 ,2
729,37,7.354361 ,6.655094 ,41.354386 ,2
730,37,9.000494 ,6.545035 ,43.000773 ,2
731,37,9.960227 ,6.547454 ,43.960492 ,2
732,37,10.739103 ,6.465428 ,44.739718 ,2
733,37,11.873078 ,6.395945 ,45.874086 ,2
734,37,13.402452 ,6.330612 ,47.403892 ,2
735,37,14.924216 ,6.413284 ,48.925056 ,2
736,37,16.405128 ,6.393004 ,50.406063 ,2
737,37,17.808791 ,6.252551 ,51.810723 ,2
738,37,19.202441 ,6.160530 ,53.205176 ,2
724,39,-32.967750 ,7.839502 ,1.553156 ,1
725,39,-31.297037 ,7.774642 ,2.967745 ,1
726,39,-29.648166 ,7.713622 ,4.537976 ,1
727,39,-28.075864 ,7.652074 ,6.075549 ,1
728,39,-26.592237 ,7.584357 ,7.541817 ,1
729,39,-25.130469 ,7.505071 ,8.994631 ,1
730,39,-23.593423 ,7.423757 ,10.525274 ,2
731,39,-22.051039 ,7.355131 ,11.966907 ,2
732,39,-20.540575 ,7.280124 ,13.471921 ,2
733,39,-19.007562 ,7.207206 ,15.001015 ,2
734,39,-17.438940 ,7.136088 ,16.566801 ,2
735,39,-15.834230 ,7.069393 ,18.169525 ,2
736,39,-14.228717 ,7.024760 ,19.773950 ,2
737,39,-12.686220 ,6.975722 ,21.315563 ,2
738,39,-11.128161 ,6.907915 ,22.872784 ,2
739,39,-9.528171 ,6.815830 ,24.472104 ,2
740,39,-7.920630 ,6.699140 ,26.079370 ,2
741,39,-6.313503 ,6.569248 ,27.686806 ,2
742,39,-4.753307 ,6.462892 ,29.247654 ,2
743,39,-3.297798 ,6.391013 ,30.703757 ,2
744,39,-1.912793 ,6.321285 ,32.089442 ,2
745,39,-0.571955 ,6.239386 ,33.431218 ,2
746,39,0.740301 ,6.156596 ,34.744551 ,2
747,39,2.058898 ,6.121275 ,36.063542 ,2
748,39,3.406258 ,6.144376 ,37.410385 ,2
749,39,4.826279 ,6.167196 ,38.829935 ,2
750,39,6.348783 ,6.155111 ,40.352462 ,2
751,39,7.908241 ,6.119260 ,41.912264 ,2
752,39,9.433521 ,6.083289 ,43.437899 ,2
753,39,10.931207 ,6.062431 ,44.935731 ,2
754,39,12.423125 ,6.032612 ,46.427922 ,2
755,39,13.902002 ,5.991028 ,47.943362 ,3
756,39,15.332044 ,5.948713 ,49.370518 ,3
757,39,16.640615 ,5.907578 ,50.676530 ,3
758,39,17.795295 ,5.875308 ,51.829233 ,3
759,39,18.858051 ,5.856841 ,52.890656 ,3
760,39,19.986300 ,5.834714 ,54.017467 ,3
745,40,-22.189606 ,7.661863 ,11.885958 ,1
746,40,-20.455796 ,7.560481 ,13.620487 ,1
747,40,-18.706978 ,7.472268 ,15.369141 ,2
748,40,-16.982920 ,7.411957 ,17.091018 ,2
749,40,-15.406621 ,7.293862 ,18.602861 ,2
750,40,-13.915735 ,7.160783 ,20.089550 ,2
751,40,-12.331104 ,7.095673 ,21.672508 ,2
752,40,-10.894880 ,7.059613 ,23.107918 ,2
753,40,-9.628637 ,6.979006 ,24.372960 ,2
754,40,-8.491035 ,6.874097 ,25.509559 ,2
755,40,-7.254129 ,6.793722 ,26.746035 ,2
756,40,-5.885958 ,6.757665 ,28.114101 ,2
757,40,-4.318761 ,6.681359 ,29.681245 ,2
758,40,-2.893309 ,6.490096 ,31.107399 ,2
759,40,-1.607704 ,6.330449 ,32.394404 ,2
760,40,-0.273205 ,6.251247 ,33.729780 ,2
761,40,1.055269 ,6.202102 ,35.058805 ,2
762,40,2.303232 ,6.249173 ,36.306031 ,2
763,40,3.638027 ,6.411307 ,37.639135 ,2
764,40,5.115461 ,6.531386 ,39.115825 ,2
765,40,6.462769 ,6.529423 ,40.463129 ,2
766,40,7.626413 ,6.391723 ,41.627554 ,2
767,40,8.750136 ,6.280407 ,42.752195 ,2
768,40,10.013165 ,6.246959 ,44.015496 ,2
769,40,11.443121 ,6.276142 ,45.445098 ,2
770,40,12.997526 ,6.251972 ,46.999661 ,2
771,40,14.564953 ,6.266255 ,48.566890 ,2
772,40,16.108139 ,6.232115 ,50.110323 ,2
773,40,17.460913 ,6.163665 ,51.463708 ,2
774,40,18.747534 ,6.140882 ,52.750497 ,2
816,41,-32.924411 ,8.059951 ,1.428490 ,1
817,41,-31.296272 ,7.950794 ,2.900169 ,1
818,41,-29.689750 ,7.851491 ,4.460642 ,1
819,41,-28.088531 ,7.770618 ,6.037950 ,1
820,41,-26.465075 ,7.710924 ,7.644398 ,1
